"customer_id","customer_name","city","state","country","postal_code","segment","market","region"
"DB-2910","Daniel Byrd","Bamenda","Nord-Ouest","Cameroon","NA","Home Office","Africa","Africa"
"ES-4080","Erin Smith","Bur Sudan","Red Sea","Sudan","NA","Corporate","Africa","Africa"
"CS-2175","Charles Sheldon","Shinyanga","Shinyanga","Tanzania","NA","Corporate","Africa","Africa"
"BF-1215","Benjamin Farhat","Ibadan","Oyo","Nigeria","NA","Home Office","Africa","Africa"
"TT-11265","Tim Taslimi","Nampula","Nampula","Mozambique","NA","Corporate","Africa","Africa"
"DK-2985","Darren Koutras","Kano","Kano","Nigeria","NA","Consumer","Africa","Africa"
"AB-255","Alejandro Ballentine","Kumasi","Ashanti","Ghana","NA","Home Office","Africa","Africa"
"BP-1230","Benjamin Patterson","Port Harcourt","Rivers","Nigeria","NA","Consumer","Africa","Africa"
"JK-6090","Juliana Krohn","Lagos","Lagos","Nigeria","NA","Consumer","Africa","Africa"
"DP-3165","David Philippe","Accra","Greater Accra","Ghana","NA","Consumer","Africa","Africa"
"FC-4245","Frank Carlisle","Casablanca","Grand Casablanca","Morocco","NA","Home Office","Africa","Africa"
"EN-3780","Edward Nazzal","Kiziltepe","Mardin","Turkey","NA","Consumer","EMEA","EMEA"
"MH-8025","Michelle Huthwaite","Sofia","Sofiya-Grad","Bulgaria","NA","Consumer","EMEA","EMEA"
"VF-11715","Vicky Freymann","Silivri","Istanbul","Turkey","NA","Home Office","EMEA","EMEA"
"DO-3645","Doug O'Connell","Lagos","Lagos","Nigeria","NA","Consumer","Africa","Africa"
"AG-330","Alex Grayson","Kassala","Kassala","Sudan","NA","Consumer","Africa","Africa"
"DJ-3630","Doug Jacobs","Bryansk","Bryansk","Russia","NA","Consumer","EMEA","EMEA"
"EB-3870","Emily Burns","Lome","Maritime","Togo","NA","Consumer","Africa","Africa"
"MH-8115","Mick Hernandez","Kumasi","Ashanti","Ghana","NA","Home Office","Africa","Africa"
"SC-10230","Scot Coram","Elbasan","Elbasan","Albania","NA","Corporate","EMEA","EMEA"
"CL-2700","Craig Leslie","Abidjan","Lagunes","Cote d'Ivoire","NA","Home Office","Africa","Africa"
"RP-9270","Rachel Payne","Mwanza","Mwanza","Tanzania","NA","Corporate","Africa","Africa"
"BF-1020","Barry Französisch","Casablanca","Grand Casablanca","Morocco","NA","Corporate","Africa","Africa"
"SF-10065","Sandra Flanagan","Kharkiv","Kharkiv","Ukraine","NA","Consumer","EMEA","EMEA"
"PS-8970","Paul Stevenson","Hargeysa","Woqooyi Galbeed","Somalia","NA","Home Office","Africa","Africa"
"CS-1845","Cari Sayre","Makhachkala","Dagestan","Russia","NA","Corporate","EMEA","EMEA"
"AH-195","Alan Haines","Waterloo","Ontario","Canada","NA","Corporate","Canada","Canada"
"VW-11775","Victoria Wilson","Esenyurt","Istanbul","Turkey","NA","Corporate","EMEA","EMEA"
"JD-6150","Justin Deggeller","Cape Town","Western Cape","South Africa","NA","Corporate","Africa","Africa"
"EJ-3720","Ed Jacobs","Benoni","Gauteng","South Africa","NA","Consumer","Africa","Africa"
"SD-10485","Shirley Daniels","Khartoum","Khartoum","Sudan","NA","Home Office","Africa","Africa"
"YC-11895","Yoseph Carroll","Edea","Littoral","Cameroon","NA","Corporate","Africa","Africa"
"SC-10800","Stuart Calhoun","Benin City","Edo","Nigeria","NA","Consumer","Africa","Africa"
"LF-7185","Luke Foster","Lubumbashi","Katanga","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"LH-7155","Logan Haushalter","Samobor","Zagrebacka","Croatia","NA","Consumer","EMEA","EMEA"
"TH-11100","Thea Hendricks","Kolwezi","Katanga","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"AS-240","Alan Shonely","Vaughan","Ontario","Canada","NA","Consumer","Canada","Canada"
"JE-6165","Justin Ellison","Bangui","Bangui","Central African Republic","NA","Corporate","Africa","Africa"
"MS-7770","Maxwell Schwartz","Toguchin","Novosibirsk","Russia","NA","Consumer","EMEA","EMEA"
"BW-1065","Barry Weirich","Port Elizabeth","Eastern Cape","South Africa","NA","Consumer","Africa","Africa"
"SC-10305","Sean Christensen","Ramat Gan","Tel Aviv","Israel","NA","Consumer","EMEA","EMEA"
"BD-1605","Brian Dahlen","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"CS-2355","Christine Sundaresam","Gaziemir","Izmir","Turkey","NA","Consumer","EMEA","EMEA"
"JC-5340","Jasper Cacioppo","Kampala","Kampala","Uganda","NA","Consumer","Africa","Africa"
"SM-10320","Sean Miller","Salihli","Manisa","Turkey","NA","Home Office","EMEA","EMEA"
"CC-2100","Chad Cunningham","Cairo","Al Qahirah","Egypt","NA","Home Office","Africa","Africa"
"JB-6000","Joy Bell-","Potchefstroom","North-West","South Africa","NA","Consumer","Africa","Africa"
"AD-180","Alan Dominguez","Elazig","Elazig","Turkey","NA","Home Office","EMEA","EMEA"
"SB-10170","Sarah Bern","Beykoz","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"JG-5805","John Grady","Menemen","Izmir","Turkey","NA","Corporate","EMEA","EMEA"
"EA-4035","Erin Ashbrook","Rybnik","Silesia","Poland","NA","Corporate","EMEA","EMEA"
"CM-2445","Chuck Magee","Dakar","Dakar","Senegal","NA","Consumer","Africa","Africa"
"CC-2550","Clay Cheatham","Ibadan","Oyo","Nigeria","NA","Consumer","Africa","Africa"
"MB-7305","Maria Bertelson","Cape Town","Western Cape","South Africa","NA","Consumer","Africa","Africa"
"MY-7380","Maribeth Yedwab","Johannesburg","Gauteng","South Africa","NA","Corporate","Africa","Africa"
"LH-6900","Lena Hernandez","Luanda","Luanda","Angola","NA","Consumer","Africa","Africa"
"TP-11415","Tom Prescott","Kisumu","Nyanza","Kenya","NA","Consumer","Africa","Africa"
"SS-10590","Sonia Sunley","Atakpame","Plateaux","Togo","NA","Consumer","Africa","Africa"
"BG-1695","Brooke Gillingham","Lagos","Lagos","Nigeria","NA","Corporate","Africa","Africa"
"RO-9780","Rose O'Brian","Al Mahallah al Kubra","Al Gharbiyah","Egypt","NA","Consumer","Africa","Africa"
"TZ-11445","Tom Zandusky","Dakar","Dakar","Senegal","NA","Corporate","Africa","Africa"
"SV-10365","Seth Vernon","Budapest","Budapest","Hungary","NA","Consumer","EMEA","EMEA"
"KD-6495","Keith Dawkins","Khartoum","Khartoum","Sudan","NA","Corporate","Africa","Africa"
"MC-7635","Matthew Clasen","Istanbul","Istanbul","Turkey","NA","Corporate","EMEA","EMEA"
"RB-9795","Ross Baird","Lagos","Lagos","Nigeria","NA","Home Office","Africa","Africa"
"WB-11850","William Brown","Tunis","Tunis","Tunisia","NA","Consumer","Africa","Africa"
"AS-630","Ann Steele","Onitsha","Anambra","Nigeria","NA","Home Office","Africa","Africa"
"CT-1995","Carol Triggs","Donets'k","Donetsk","Ukraine","NA","Consumer","EMEA","EMEA"
"SV-10785","Stewart Visinsky","Dnipropetrovs'k","Dnipropetrovs'k","Ukraine","NA","Consumer","EMEA","EMEA"
"CR-2820","Cyra Reiten","Borujerd","Lorestan","Iran","NA","Home Office","EMEA","EMEA"
"CP-2085","Cathy Prescott","Riyadh","Ar Riyad","Saudi Arabia","NA","Corporate","EMEA","EMEA"
"BT-1680","Brian Thompson","Yaounde","Centre","Cameroon","NA","Consumer","Africa","Africa"
"DB-3660","Duane Benoit","Buzau","Buzau","Romania","NA","Consumer","EMEA","EMEA"
"GG-4650","Greg Guthrie","Rabat","Rabat-Salé-Zemmour-Zaer","Morocco","NA","Corporate","Africa","Africa"
"MT-8070","Michelle Tran","Sliven","Sliven","Bulgaria","NA","Home Office","EMEA","EMEA"
"BD-1320","Bill Donatelli","Sale","Rabat-Salé-Zemmour-Zaer","Morocco","NA","Consumer","Africa","Africa"
"BM-1650","Brian Moss","Kermanshah","Kermanshah","Iran","NA","Corporate","EMEA","EMEA"
"MO-7500","Mary O'Rourke","Kampala","Kampala","Uganda","NA","Consumer","Africa","Africa"
"JB-5925","Joni Blumstein","Zaria","Kaduna","Nigeria","NA","Consumer","Africa","Africa"
"PF-9225","Phillip Flathmann","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"CD-1920","Carlos Daly","Basra","Al Basrah","Iraq","NA","Consumer","EMEA","EMEA"
"HP-4815","Harold Pawlan","Corlu","Tekirdag","Turkey","NA","Home Office","EMEA","EMEA"
"GM-4440","Gary McGarr","Lagos","Lagos","Nigeria","NA","Consumer","Africa","Africa"
"AF-870","Art Ferguson","Bukavu","South Kivu","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"VG-11790","Vivek Gonzalez","Cairo","Al Qahirah","Egypt","NA","Consumer","Africa","Africa"
"EH-3945","Eric Hoffmann","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"JS-5940","Joni Sundaresam","Cairo","Al Qahirah","Egypt","NA","Home Office","Africa","Africa"
"RC-9960","Ryan Crowe","Chipata","Eastern","Zambia","NA","Consumer","Africa","Africa"
"CC-2670","Craig Carreira","Osmaniye","Osmaniye","Turkey","NA","Consumer","EMEA","EMEA"
"EM-4065","Erin Mull","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"BT-1395","Bill Tyler","Chitungwiza","Harare","Zimbabwe","NA","Corporate","Africa","Africa"
"CL-2565","Clay Ludtke","Casablanca","Grand Casablanca","Morocco","NA","Consumer","Africa","Africa"
"RD-9585","Rob Dowd","Constantine","Constantine","Algeria","NA","Consumer","Africa","Africa"
"MC-8100","Mick Crebagga","Khorramabad","Lorestan","Iran","NA","Consumer","EMEA","EMEA"
"AM-360","Alice McCarthy","Vienna","Vienna","Austria","NA","Corporate","EMEA","EMEA"
"GM-4455","Gary Mitchum","Sale","Rabat-Salé-Zemmour-Zaer","Morocco","NA","Home Office","Africa","Africa"
"HW-4935","Helen Wasserman","Accra","Greater Accra","Ghana","NA","Corporate","Africa","Africa"
"JK-5640","Jim Kriz","Belgorod","Belgorod","Russia","NA","Home Office","EMEA","EMEA"
"RR-9315","Ralph Ritter","Rasht","Gilan","Iran","NA","Consumer","EMEA","EMEA"
"JM-5535","Jessica Myrick","Astana","Astana","Kazakhstan","NA","Consumer","EMEA","EMEA"
"MG-7695","Maureen Gnade","Vanadzor","Lori","Armenia","NA","Consumer","EMEA","EMEA"
"AT-435","Alyssa Tate","Bialystok","Podlaskie","Poland","NA","Home Office","EMEA","EMEA"
"VM-11835","Vivian Mathis","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"SJ-10125","Sanjit Jacobs","Johannesburg","Gauteng","South Africa","NA","Home Office","Africa","Africa"
"SZ-10035","Sam Zeldin","Rasht","Gilan","Iran","NA","Home Office","EMEA","EMEA"
"BM-1140","Becky Martin","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"MT-7815","Meg Tillman","Kaluga","Kaluga","Russia","NA","Consumer","EMEA","EMEA"
"CV-2805","Cynthia Voltz","Istanbul","Istanbul","Turkey","NA","Corporate","EMEA","EMEA"
"JK-5625","Jim Karlsson","Jos","Plateau","Nigeria","NA","Consumer","Africa","Africa"
"DS-3180","David Smith","Algiers","Alger","Algeria","NA","Corporate","Africa","Africa"
"AM-705","Anne McFarland","Mississauga","Ontario","Canada","NA","Consumer","Canada","Canada"
"EH-4005","Erica Hernandez","Kumasi","Ashanti","Ghana","NA","Home Office","Africa","Africa"
"KH-6360","Katherine Hughes","Jeddah","Makkah","Saudi Arabia","NA","Consumer","EMEA","EMEA"
"ZC-11910","Zuschuss Carroll","Maiduguri","Borno","Nigeria","NA","Consumer","Africa","Africa"
"FA-4230","Frank Atkinson","Abuja","Abuja Capital Territory","Nigeria","NA","Corporate","Africa","Africa"
"JD-5895","Jonathan Doherty","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Corporate","Africa","Africa"
"CC-2475","Cindy Chapman","Kano","Kano","Nigeria","NA","Consumer","Africa","Africa"
"CV-2295","Christina VanderZanden","Denizli","Denizli","Turkey","NA","Consumer","EMEA","EMEA"
"YS-11880","Yana Sorensen","Umtata","Eastern Cape","South Africa","NA","Corporate","Africa","Africa"
"LW-6990","Lindsay Williams","Andijon","Andijan","Uzbekistan","NA","Corporate","EMEA","EMEA"
"PO-8865","Patrick O'Donnell","Lagos","Lagos","Nigeria","NA","Consumer","Africa","Africa"
"JW-5955","Joni Wasserman","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"TT-11070","Ted Trevino","Kumasi","Ashanti","Ghana","NA","Consumer","Africa","Africa"
"HR-4770","Hallie Redmond","Istanbul","Istanbul","Turkey","NA","Home Office","EMEA","EMEA"
"JO-5280","Jas O'Carroll","Tabuk","Tabuk","Saudi Arabia","NA","Consumer","EMEA","EMEA"
"SH-10395","Shahid Hopkins","Montréal","Quebec","Canada","NA","Consumer","Canada","Canada"
"JL-5130","Jack Lebron","Riyadh","Ar Riyad","Saudi Arabia","NA","Consumer","EMEA","EMEA"
"MS-7830","Melanie Seite","Sincan","Ankara","Turkey","NA","Consumer","EMEA","EMEA"
"RD-9720","Roger Demir","Kananga","Kasai-Occidental","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"CB-2535","Claudia Bergmann","Izmir","Izmir","Turkey","NA","Corporate","EMEA","EMEA"
"LE-6810","Laurel Elliston","Riyadh","Ar Riyad","Saudi Arabia","NA","Consumer","EMEA","EMEA"
"HR-4830","Harold Ryan","Van","Van","Turkey","NA","Corporate","EMEA","EMEA"
"TZ-11580","Tracy Zic","Ashgabat","Ashgabat","Turkmenistan","NA","Consumer","EMEA","EMEA"
"AR-405","Allen Rosenblatt","Dakar","Dakar","Senegal","NA","Corporate","Africa","Africa"
"JO-5145","Jack O'Briant","Warri","Delta","Nigeria","NA","Corporate","Africa","Africa"
"AW-930","Arthur Wiediger","Istanbul","Istanbul","Turkey","NA","Home Office","EMEA","EMEA"
"AH-465","Amy Hunt","Stellenbosch","Western Cape","South Africa","NA","Consumer","Africa","Africa"
"MC-7275","Marc Crier","Antananarivo","Analamanga","Madagascar","NA","Consumer","Africa","Africa"
"EB-3930","Eric Barreto","Sincan","Ankara","Turkey","NA","Consumer","EMEA","EMEA"
"LO-7170","Lori Olson","Cape Town","Western Cape","South Africa","NA","Corporate","Africa","Africa"
"PB-9105","Peter Bühler","Ufa","Bashkortostan","Russia","NA","Consumer","EMEA","EMEA"
"DK-2895","Dana Kaydos","Zahedan","Sistan Va Baluchestan","Iran","NA","Consumer","EMEA","EMEA"
"HG-4845","Harry Greene","Cairo","Al Qahirah","Egypt","NA","Consumer","Africa","Africa"
"PK-9075","Pete Kriz","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"CC-2430","Chuck Clark","Saida","Saida","Algeria","NA","Home Office","Africa","Africa"
"TC-11535","Tracy Collins","Ulan Bator","Ulaanbaatar","Mongolia","NA","Home Office","EMEA","EMEA"
"SN-10710","Steve Nguyen","Ankara","Ankara","Turkey","NA","Home Office","EMEA","EMEA"
"GM-4500","Gene McClure","Luanda","Luanda","Angola","NA","Consumer","Africa","Africa"
"SP-10860","Sung Pak","Mohammedia","Grand Casablanca","Morocco","NA","Corporate","Africa","Africa"
"CS-2400","Christopher Schild","Cairo","Al Qahirah","Egypt","NA","Home Office","Africa","Africa"
"JF-5295","Jason Fortune-","Bishkek","Bishkek","Kyrgyzstan","NA","Consumer","EMEA","EMEA"
"TD-10995","Tamara Dahlen","Izmir","Izmir","Turkey","NA","Consumer","EMEA","EMEA"
"SG-10470","Sheri Gordon","Tbilisi","Tbilisi","Georgia","NA","Consumer","EMEA","EMEA"
"AO-810","Anthony O'Donnell","Riyadh","Ar Riyad","Saudi Arabia","NA","Corporate","EMEA","EMEA"
"DB-3360","Dennis Bolton","Yaounde","Centre","Cameroon","NA","Home Office","Africa","Africa"
"JS-5595","Jill Stevenson","Lubumbashi","Katanga","Democratic Republic of the Congo","NA","Corporate","Africa","Africa"
"LD-6855","Lela Donovan","Taza","Taza-Al Hoceima-Taounate","Morocco","NA","Corporate","Africa","Africa"
"CC-2685","Craig Carroll","Casablanca","Grand Casablanca","Morocco","NA","Consumer","Africa","Africa"
"CW-1905","Carl Weiss","Luanda","Luanda","Angola","NA","Home Office","Africa","Africa"
"MH-7620","Matt Hagelstein","Regina","Saskatchewan","Canada","NA","Corporate","Canada","Canada"
"TB-11625","Trudy Brown","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"BS-1590","Brendan Sweed","Kandi","Alibori","Benin","NA","Corporate","Africa","Africa"
"PG-8820","Patrick Gardner","Ajman","'Ajman","United Arab Emirates","NA","Consumer","EMEA","EMEA"
"PJ-8835","Patrick Jones","Sale","Rabat-Salé-Zemmour-Zaer","Morocco","NA","Corporate","Africa","Africa"
"PS-9045","Penelope Sewall","Salavat","Bashkortostan","Russia","NA","Home Office","EMEA","EMEA"
"TS-11655","Trudy Schmidt","Jeddah","Makkah","Saudi Arabia","NA","Consumer","EMEA","EMEA"
"NM-8445","Nathan Mautz","Matola","Maputo","Mozambique","NA","Home Office","Africa","Africa"
"LS-7245","Lynn Smith","Marrakech","Marrakech-Tensift-El Haouz","Morocco","NA","Consumer","Africa","Africa"
"KM-6660","Khloe Miller","Bacau","Bacau","Romania","NA","Consumer","EMEA","EMEA"
"AS-135","Adrian Shami","Ashdod","Southern","Israel","NA","Home Office","EMEA","EMEA"
"EM-4200","Evan Minnotte","Izmir","Izmir","Turkey","NA","Home Office","EMEA","EMEA"
"DP-3390","Dennis Pardue","Toronto","Ontario","Canada","NA","Home Office","Canada","Canada"
"HZ-4950","Henia Zydlo","Benin City","Edo","Nigeria","NA","Consumer","Africa","Africa"
"CG-2040","Catherine Glotzbach","Bulawayo","Bulawayo","Zimbabwe","NA","Home Office","Africa","Africa"
"NP-8685","Nora Pelletier","Pretoria","Gauteng","South Africa","NA","Home Office","Africa","Africa"
"KB-6585","Ken Black","Mosul","Ninawa","Iraq","NA","Corporate","EMEA","EMEA"
"BF-1080","Bart Folk","Cairo","Al Qahirah","Egypt","NA","Consumer","Africa","Africa"
"IM-5070","Irene Maddox","Bursa","Bursa","Turkey","NA","Consumer","EMEA","EMEA"
"JK-5370","Jay Kimmel","Sofia","Sofiya-Grad","Bulgaria","NA","Consumer","EMEA","EMEA"
"JC-6105","Julie Creighton","Qom","Qom","Iran","NA","Corporate","EMEA","EMEA"
"RF-9735","Roland Fjeld","Tel Aviv","Tel Aviv","Israel","NA","Consumer","EMEA","EMEA"
"TS-11205","Thomas Seio","Ardabil","Ardabil","Iran","NA","Corporate","EMEA","EMEA"
"EM-3825","Elizabeth Moffitt","Korce","Korçë","Albania","NA","Corporate","EMEA","EMEA"
"DL-3330","Denise Leinenbach","Bamenda","Nord-Ouest","Cameroon","NA","Consumer","Africa","Africa"
"BW-1200","Ben Wallace","Poznan","Greater Poland","Poland","NA","Consumer","EMEA","EMEA"
"GT-4710","Greg Tran","Niamey","Niamey","Niger","NA","Consumer","Africa","Africa"
"SC-10575","Sonia Cooley","Kryvyy Rih","Dnipropetrovs'k","Ukraine","NA","Consumer","EMEA","EMEA"
"NC-8625","Noah Childs","St. John's","Newfoundland","Canada","NA","Corporate","Canada","Canada"
"MO-7950","Michael Oakman","Fes","Fès-Boulemane","Morocco","NA","Consumer","Africa","Africa"
"JM-5250","Janet Martin","Epworth","Harare","Zimbabwe","NA","Consumer","Africa","Africa"
"SW-10245","Scot Wooten","Mogadishu","Banaadir","Somalia","NA","Consumer","Africa","Africa"
"EC-4050","Erin Creighton","Maradi","Maradi","Niger","NA","Consumer","Africa","Africa"
"RH-9600","Rob Haberlin","Alexandria","Al Iskandariyah","Egypt","NA","Consumer","Africa","Africa"
"JC-5775","John Castell","Nizhyn","Chernihiv","Ukraine","NA","Consumer","EMEA","EMEA"
"RP-9855","Roy Phan","Ankara","Ankara","Turkey","NA","Corporate","EMEA","EMEA"
"TS-11610","Troy Staebel","Zanjan","Zanjan","Iran","NA","Consumer","EMEA","EMEA"
"CJ-2010","Caroline Jumper","Meknes","Meknès-Tafilalet","Morocco","NA","Consumer","Africa","Africa"
"JR-5670","Jim Radford","Bandirma","Balikesir","Turkey","NA","Consumer","EMEA","EMEA"
"FM-4380","Fred McMath","Zhytomyr","Zhytomyr","Ukraine","NA","Consumer","EMEA","EMEA"
"JK-5730","Joe Kamberova","Daloa","Haut-Sassandra","Cote d'Ivoire","NA","Consumer","Africa","Africa"
"CR-2580","Clay Rozendal","Kano","Kano","Nigeria","NA","Home Office","Africa","Africa"
"BT-1485","Brad Thomas","Batna","Batna","Algeria","NA","Home Office","Africa","Africa"
"RH-9555","Ritsa Hightower","Johannesburg","Gauteng","South Africa","NA","Consumer","Africa","Africa"
"JE-5610","Jim Epp","Ilesha","Osun","Nigeria","NA","Corporate","Africa","Africa"
"SW-10275","Scott Williamson","Iasi","Iasi","Romania","NA","Consumer","EMEA","EMEA"
"CA-2310","Christine Abelman","Mosul","Ninawa","Iraq","NA","Corporate","EMEA","EMEA"
"KB-6405","Katrina Bavinger","Kutahya","Kutahya","Turkey","NA","Home Office","EMEA","EMEA"
"SR-10425","Sharelle Roach","Nikopol'","Dnipropetrovs'k","Ukraine","NA","Home Office","EMEA","EMEA"
"JL-5505","Jeremy Lonsdale","Khasavyurt","Dagestan","Russia","NA","Consumer","EMEA","EMEA"
"AB-15","Aaron Bergman","Mykolayiv","Mykolayiv","Ukraine","NA","Consumer","EMEA","EMEA"
"SC-10440","Shaun Chance","Alexandria","Al Iskandariyah","Egypt","NA","Corporate","Africa","Africa"
"IL-5100","Ivan Liston","Al Khums","Al Marqab","Libya","NA","Consumer","Africa","Africa"
"PT-9090","Pete Takahito","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"EB-4170","Evan Bailliet","Bur Sudan","Red Sea","Sudan","NA","Consumer","Africa","Africa"
"LW-7215","Luke Weiss","Port Harcourt","Rivers","Nigeria","NA","Consumer","Africa","Africa"
"KC-6675","Kimberly Carter","Malatya","Malatya","Turkey","NA","Corporate","EMEA","EMEA"
"SJ-10215","Sarah Jordon","Mallawi","Al Minya","Egypt","NA","Consumer","Africa","Africa"
"BF-1170","Ben Ferrer","Ndola","Copperbelt","Zambia","NA","Home Office","Africa","Africa"
"DL-3495","Dionis Lloyd","Lagos","Lagos","Nigeria","NA","Corporate","Africa","Africa"
"MG-7890","Michael Granlund","Istanbul","Istanbul","Turkey","NA","Home Office","EMEA","EMEA"
"KD-6615","Ken Dana","Khemisset","Rabat-Salé-Zemmour-Zaer","Morocco","NA","Corporate","Africa","Africa"
"SP-10650","Stephanie Phelps","Funtua","Katsina","Nigeria","NA","Corporate","Africa","Africa"
"GB-4575","Giulietta Baptist","Johannesburg","Gauteng","South Africa","NA","Consumer","Africa","Africa"
"CK-2595","Clytie Kelty","Lusaka","Lusaka","Zambia","NA","Consumer","Africa","Africa"
"SS-10515","Shirley Schmidt","Ad Diwem","White Nile","Sudan","NA","Home Office","Africa","Africa"
"JJ-5445","Jennifer Jackson","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"PA-9060","Pete Armstrong","Rabat","Rabat-Salé-Zemmour-Zaer","Morocco","NA","Home Office","Africa","Africa"
"SS-10875","Sung Shariari","Ordu","Ordu","Turkey","NA","Consumer","EMEA","EMEA"
"PV-8985","Paul Van Hugh","Chingola","Copperbelt","Zambia","NA","Home Office","Africa","Africa"
"CC-2610","Corey Catlett","Samsun","Samsun","Turkey","NA","Corporate","EMEA","EMEA"
"DW-3195","David Wiener","Shahriar","Tehran","Iran","NA","Corporate","EMEA","EMEA"
"BP-1290","Beth Paige","Sakaka","Al Jawf","Saudi Arabia","NA","Consumer","EMEA","EMEA"
"BT-1305","Beth Thompson","Dakar","Dakar","Senegal","NA","Home Office","Africa","Africa"
"GZ-4545","George Zrebassa","Lagos","Lagos","Nigeria","NA","Corporate","Africa","Africa"
"RH-9495","Rick Hansen","Basra","Al Basrah","Iraq","NA","Consumer","EMEA","EMEA"
"BE-1335","Bill Eplett","Kampala","Kampala","Uganda","NA","Home Office","Africa","Africa"
"TG-11310","Toby Gnade","Bishkek","Bishkek","Kyrgyzstan","NA","Consumer","EMEA","EMEA"
"CM-2385","Christopher Martinez","Johannesburg","Gauteng","South Africa","NA","Consumer","Africa","Africa"
"VP-11760","Victoria Pisteka","Kaluga","Kaluga","Russia","NA","Corporate","EMEA","EMEA"
"TR-11325","Toby Ritter","Sanandaj","Kordestan","Iran","NA","Consumer","EMEA","EMEA"
"EP-3915","Emily Phan","Adana","Adana","Turkey","NA","Consumer","EMEA","EMEA"
"EJ-4155","Eva Jacobs","Nkongsamba","Littoral","Cameroon","NA","Consumer","Africa","Africa"
"KS-6300","Karen Seio","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Corporate","Africa","Africa"
"MM-7260","Magdelene Morse","Jizan","Jizan","Saudi Arabia","NA","Consumer","EMEA","EMEA"
"SM-10905","Susan MacKendrick","Benin City","Edo","Nigeria","NA","Consumer","Africa","Africa"
"RC-9825","Roy Collins","Budapest","Budapest","Hungary","NA","Consumer","EMEA","EMEA"
"TS-11085","Thais Sissman","Riyadh","Ar Riyad","Saudi Arabia","NA","Consumer","EMEA","EMEA"
"KE-6420","Katrina Edelman","Oran","Oran","Algeria","NA","Corporate","Africa","Africa"
"JM-5865","John Murray","Kano","Kano","Nigeria","NA","Consumer","Africa","Africa"
"SC-10695","Steve Chapman","Benin City","Edo","Nigeria","NA","Corporate","Africa","Africa"
"MP-7470","Mark Packer","Lagos","Lagos","Nigeria","NA","Home Office","Africa","Africa"
"SO-10335","Sean O'Donnell","Almaty","Almaty City","Kazakhstan","NA","Consumer","EMEA","EMEA"
"EB-3705","Ed Braxton","Cairo","Al Qahirah","Egypt","NA","Corporate","Africa","Africa"
"JL-5850","John Lucas","Ebolowa","Sud","Cameroon","NA","Consumer","Africa","Africa"
"AP-915","Arthur Prichep","Khartoum","Khartoum","Sudan","NA","Consumer","Africa","Africa"
"VB-11745","Victoria Brennan","Chisinau","Chisinau","Moldova","NA","Corporate","EMEA","EMEA"
"TH-11115","Thea Hudgings","Dar es Salaam","Dar Es Salaam","Tanzania","NA","Corporate","Africa","Africa"
"TM-11010","Tamara Manning","Cairo","Al Qahirah","Egypt","NA","Consumer","Africa","Africa"
"JA-5970","Joseph Airdo","Kryvyy Rih","Dnipropetrovs'k","Ukraine","NA","Consumer","EMEA","EMEA"
"TB-11595","Troy Blackwell","Baghdad","Baghdad","Iraq","NA","Consumer","EMEA","EMEA"
"NK-8490","Neil Knudson","Chalinze","Pwani","Tanzania","NA","Home Office","Africa","Africa"
"SE-10110","Sanjit Engle","Braila","Braila","Romania","NA","Consumer","EMEA","EMEA"
"DB-3270","Deborah Brumfield","Bishkek","Bishkek","Kyrgyzstan","NA","Home Office","EMEA","EMEA"
"NZ-8565","Nick Zandusky","Riyadh","Ar Riyad","Saudi Arabia","NA","Home Office","EMEA","EMEA"
"XP-11865","Xylona Preis","Rabat","Rabat-Salé-Zemmour-Zaer","Morocco","NA","Consumer","Africa","Africa"
"JP-5520","Jeremy Pistek","Bursa","Bursa","Turkey","NA","Consumer","EMEA","EMEA"
"AF-885","Art Foster","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"TB-11055","Ted Butterfield","Qostanay","Qostanay","Kazakhstan","NA","Consumer","EMEA","EMEA"
"BF-1005","Barry Franz","Almaty","Almaty City","Kazakhstan","NA","Home Office","EMEA","EMEA"
"NM-8520","Neoma Murray","Termez","Surxondaryo","Uzbekistan","NA","Consumer","EMEA","EMEA"
